SeqNum,MGEMLE,MGEMOM,MAANTH,AWAPAR,APERSA,AMOTSC,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
1056,5,0,5,0,0,0,,0.7193880671,0,0,0,0,0,0,17,100,100,56,43,0,0,0,0,43,56,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1065,4,2,3,0,0,0,,0.8677742206,0,0,0,0,56,0,0,5.5,5.5,43,5.5,17,43,5.5,5.5,5.5,56,30,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1067,6,1,3,0,0,0,,0.9214226734,0,0,0,0,17,0,0,30,30,43,43,43,5.5,0,5.5,0,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1076,6,1,5,0,0,0,,0.8641576212,0,0,0,0,5.5,5.5,5.5,30,17,43,17,30,30,0,17,0,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1085,4,2,4,0,1,0,,0.7529963468,0,0,350,0,17,5.5,17,30,30,43,30,17,30,0,5.5,5.5,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1086,2,4,0,0,0,0,,0.715311895,0,0,0,0,17,0,0,0,0,43,0,43,0,0,17,0,56,17,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089,2,7,0,0,0,0,,0.76508188,0,0,0,0,17,0,0,0,0,56,0,69,0,0,43,0,0,30,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1090,4,1,4,0,1,0,,0.9967505499,0,0,350,0,30,0,5.5,30,0,69,0,56,0,0,0,0,0,17,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1097,3,1,0,0,0,0,,0.9853239674,0,0,0,0,30,0,17,5.5,0,17,0,43,17,0,17,0,30,43,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1098,8,1,4,0,0,0,,0.7696998062,0,0,0,0,0,0,0,30,69,56,30,5.5,5.5,0,0,43,56,30,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1109,5,0,4,0,0,0,,0.7553019886,0,0,0,0,17,0,0,43,0,43,0,56,0,0,5.5,0,43,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1117,6,2,5,0,0,0,,0.7314454851,0,0,0,0,0,0,17,30,30,43,30,17,30,0,5.5,0,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1121,3,3,4,0,0,0,,0.9647475551,0,0,0,0,0,0,0,43,30,100,0,30,43,0,0,0,69,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129,4,0,9,0,0,0,,0.7627828418,0,0,0,0,5.5,56,5.5,0,100,43,56,0,0,43,5.5,0,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,5,1,5,0,0,0,,0.7863415083,0,0,0,0,17,5.5,17,30,30,43,30,17,30,5.5,17,0,56,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1136,4,0,4,0,0,0,,0.9895467381,0,75,0,750,0,17,0,17,30,69,17,43,0,0,0,0,43,17,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1138,2,3,1,0,0,0,,0.7625222247,0,0,0,0,5.5,0,30,0,0,43,0,43,30,0,17,0,43,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1141,0,1,0,0,0,0,,0.994271297,0,0,0,0,17,5.5,0,0,5.5,56,5.5,5.5,94,0,17,0,94,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1142,2,2,1,0,0,1,,0.7171281761,1,0,0,0,56,0,0,5.5,17,43,17,30,30,17,5.5,17,17,17,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1155,3,5,0,0,0,0,,0.7792142359,0,0,0,0,30,0,0,0,0,56,0,43,30,30,0,0,30,43,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1159,1,4,2,0,0,0,,0.8836088962,0,0,0,0,82,0,0,17,5.5,82,5.5,17,17,0,0,0,30,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1165,4,0,2,0,0,0,,0.7383965332,0,0,0,0,30,0,0,17,0,43,0,30,56,17,17,5.5,30,17,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1166,8,2,1,0,0,0,,0.9734776085,0,0,0,0,0,0,0,0,0,56,0,56,17,0,0,0,30,43,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1173,3,6,0,0,1,0,,0.9364729924,0,0,350,0,43,0,0,0,0,100,0,69,0,17,0,0,30,56,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1177,3,3,3,0,0,0,,0.7272684307,0,0,0,0,17,5.5,17,5.5,17,43,5.5,56,17,0,17,0,30,17,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1179,5,7,0,0,0,0,,0.9832630642,0,0,0,0,69,0,17,0,0,30,0,30,30,0,0,0,43,56,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1186,5,0,3,0,0,0,,0.8368276403,0,0,0,0,0,17,0,0,17,82,17,30,30,0,0,0,56,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1187,9,7,0,0,0,0,,0.7176738022,0,0,0,0,0,0,30,56,0,0,0,56,43,0,30,0,0,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1199,1,4,2,0,0,0,,0.9859920633,0,0,0,0,30,0,5.5,17,17,43,5.5,56,17,0,5.5,0,43,43,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1202,4,0,2,0,0,0,,0.7221955879,0,0,0,0,0,0,0,43,30,82,17,30,17,17,0,0,17,17,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1204,7,0,3,0,0,0,,0.9385333243,0,0,0,0,0,5.5,0,30,30,94,17,43,17,0,5.5,0,30,5.5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1205,5,2,4,0,0,0,,0.7491158036,0,0,0,0,5.5,5.5,5.5,30,30,56,43,17,17,5.5,5.5,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1207,4,1,2,0,0,0,,0.964465633,0,0,0,0,5.5,0,0,43,30,56,17,43,17,0,5.5,17,30,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1208,5,4,0,0,0,0,,0.9571143854,0,0,0,0,30,0,0,0,0,30,0,69,0,0,0,0,0,43,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1213,8,0,5,0,0,0,,0.8892165729,0,0,0,0,0,0,0,17,17,82,17,56,30,0,17,0,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1215,5,1,5,0,0,0,,0.9899697946,0,0,0,0,0,0,5.5,17,17,43,30,5.5,43,0,0,0,69,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1222,5,5,0,0,0,0,,0.7309913387,0,0,0,0,30,0,0,0,17,43,0,30,17,30,5.5,0,17,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1224,3,4,2,0,2,0,,0.7346027041,0,0,750,0,17,0,17,5.5,5.5,56,5.5,30,5.5,0,5.5,0,69,17,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1229,5,0,0,0,0,0,,0.8557275249,0,0,0,0,17,0,17,17,17,17,17,69,0,0,17,0,17,43,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1237,4,0,4,0,0,0,,0.9395140866,0,0,0,0,0,0,0,56,30,56,5.5,30,17,0,0,0,69,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1239,5,5,0,0,0,0,,0.8014005347,0,0,0,0,30,0,0,0,17,43,0,30,17,30,5.5,0,17,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1241,1,7,2,0,0,0,,0.8614456676,0,0,0,0,69,17,0,17,5.5,69,5.5,17,43,17,0,0,17,17,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1242,9,4,2,0,0,0,,0.9385317014,0,0,0,0,0,0,0,30,30,56,5.5,43,17,0,5.5,0,30,30,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1246,4,2,3,0,0,0,,0.9528352483,0,0,0,0,17,0,0,17,17,82,0,56,17,0,0,0,30,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1250,3,2,4,0,0,0,,0.9435625472,0,0,0,0,17,0,17,17,17,56,0,43,17,0,0,0,56,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,3,3,1,0,0,0,,0.8821936035,0,0,0,0,56,0,0,5.5,5.5,43,5.5,30,56,5.5,5.5,5.5,56,56,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1262,1,4,5,0,0,0,,0.9366480061,0,0,0,0,30,5.5,5.5,17,5.5,43,5.5,82,0,0,17,0,43,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1268,8,1,2,0,0,0,,0.7963877985,0,0,0,0,0,0,0,0,0,56,0,56,30,0,5.5,0,43,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1269,6,1,4,0,0,0,,0.9852651441,1,0,0,0,5.5,5.5,5.5,43,30,56,43,17,30,0,5.5,5.5,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1270,2,4,0,0,0,0,,0.9279547422,1,0,0,0,30,0,0,17,17,82,5.5,17,43,43,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1274,2,3,0,0,0,0,,0.8097460209,0,0,0,0,5.5,0,5.5,17,0,43,0,17,30,0,5.5,0,56,43,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1276,7,0,4,0,0,0,,0.955158222,0,0,0,0,0,0,0,30,17,100,0,56,17,0,0,0,30,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1279,5,5,2,0,0,0,,0.7938785282,0,0,0,0,30,0,5.5,5.5,5.5,56,5.5,56,17,0,17,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1284,1,3,3,0,0,0,,0.7079161479,0,0,0,0,43,0,5.5,43,30,56,30,30,5.5,5.5,17,0,17,17,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1287,6,4,2,0,0,0,,0.7789915375,0,0,0,0,17,0,0,0,0,43,5.5,56,17,0,5.5,0,30,43,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1288,1,6,3,0,0,0,,0.89881411,0,0,0,0,69,0,5.5,30,5.5,30,69,30,30,0,0,0,30,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1290,4,0,2,0,0,0,,0.8486877223,0,0,0,0,17,0,17,43,43,82,43,43,17,0,0,0,5.5,17,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1291,3,2,3,0,0,0,,0.8160453904,0,0,0,0,30,0,0,0,0,30,0,56,0,0,30,0,0,69,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1292,2,7,0,0,0,0,,0.93937161,0,0,0,0,17,0,0,0,0,56,0,69,0,0,43,0,0,30,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1297,4,4,2,0,0,0,,0.8841923926,0,0,0,0,17,5.5,0,5.5,5.5,43,5.5,43,30,5.5,5.5,5.5,30,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1300,4,2,0,0,0,0,,0.9870947394,0,0,0,0,17,0,0,0,0,43,0,30,17,17,17,0,0,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1303,4,1,4,0,0,0,,0.752225974,0,0,0,0,30,0,5.5,30,17,69,17,56,5.5,0,0,0,30,17,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1309,7,2,2,0,0,0,,0.7912246356,0,0,0,0,5.5,0,0,5.5,5.5,56,0,43,30,43,5.5,0,17,56,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1316,1,1,3,0,0,0,,0.7621908177,1,0,0,0,30,17,5.5,69,56,56,69,5.5,5.5,0,17,30,17,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1320,9,2,5,0,0,0,,0.7924735131,1,0,0,0,0,0,0,0,0,17,0,69,0,0,0,0,30,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1321,6,1,4,0,0,0,,0.7782502844,0,0,0,0,5.5,5.5,17,43,30,56,30,17,17,0,5.5,5.5,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1323,3,5,2,0,0,0,,0.9020131221,0,0,0,0,30,0,5.5,17,5.5,56,17,43,17,0,17,0,56,17,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1324,5,7,0,0,0,0,,0.9233498196,0,0,0,0,17,0,0,17,5.5,30,5.5,17,5.5,0,5.5,0,5.5,30,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1333,5,6,1,0,0,0,,0.8678835802,0,0,0,0,17,0,0,0,0,30,0,69,5.5,0,30,0,30,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1337,2,6,0,0,0,0,,0.7814664723,0,0,0,0,43,0,0,0,0,43,5.5,69,0,0,0,0,5.5,43,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1340,4,5,1,0,0,0,,0.8562844949,0,0,0,0,56,0,5.5,0,0,5.5,5.5,56,5.5,0,17,0,17,43,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1342,4,3,3,0,0,0,,0.8916245209,0,0,0,0,17,5.5,5.5,17,17,56,5.5,56,5.5,5.5,17,5.5,5.5,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1344,5,5,0,0,0,0,,0.8711744584,0,75,0,0,30,0,0,0,17,43,0,30,17,30,5.5,0,17,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1348,4,3,2,0,0,0,,0.7639972995,0,0,0,0,30,5.5,5.5,17,30,56,43,0,69,5.5,5.5,0,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1351,5,2,4,0,0,0,,0.7717031016,1,0,0,0,0,0,17,30,17,30,5.5,43,30,0,0,0,69,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1354,4,0,5,0,0,0,,0.9741113642,0,0,0,0,0,0,5.5,56,17,43,30,17,56,0,5.5,5.5,56,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1355,3,2,2,0,0,0,,0.8765373211,0,0,0,0,43,5.5,5.5,17,17,43,0,43,5.5,5.5,5.5,0,43,30,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1357,5,3,4,1,0,0,,0.9771054597,0,0,0,0,0,5.5,0,5.5,17,82,5.5,43,30,30,0,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1358,3,2,5,0,0,0,,0.8440647688,0,0,0,0,30,0,0,5.5,5.5,43,0,69,17,0,5.5,0,30,17,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1360,4,0,0,0,0,0,,0.7672590975,0,0,0,0,30,0,5.5,0,0,43,0,17,17,0,17,0,17,100,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1361,3,6,0,0,0,0,,0.7054938808,0,0,0,0,0,0,0,0,0,17,0,82,0,0,17,0,17,30,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
